"meter_id","read_ts","consumption_gallons"
"M00001","2025-04-28 09:00:00",10.17
"M00001","2025-04-28 10:00:00",18.18
"M00001","2025-04-28 11:00:00",20.58
"M00001","2025-04-28 12:00:00",7.21
"M00001","2025-04-28 13:00:00",28.81
"M00001","2025-04-28 14:00:00",29.92
"M00001","2025-04-28 15:00:00",18.46
"M00001","2025-04-28 16:00:00",8.83
"M00001","2025-04-28 17:00:00",14.06
"M00001","2025-04-28 18:00:00",16.58
"M00001","2025-04-28 19:00:00",31.37
"M00001","2025-04-28 20:00:00",8.18
"M00001","2025-04-28 21:00:00",6.56
"M00001","2025-04-28 22:00:00",7.75
"M00001","2025-04-28 23:00:00",0
"M00001","2025-04-29 00:00:00",7.62
"M00001","2025-04-29 01:00:00",0
"M00001","2025-04-29 02:00:00",0
"M00001","2025-04-29 03:00:00",0
"M00001","2025-04-29 04:00:00",0
"M00001","2025-04-29 05:00:00",10.45
"M00001","2025-04-29 06:00:00",16.37
"M00001","2025-04-29 07:00:00",74.64
"M00001","2025-04-29 08:00:00",54.25
"M00001","2025-04-29 09:00:00",15.48
"M00001","2025-04-29 10:00:00",21.48
"M00001","2025-04-29 11:00:00",15.77
"M00001","2025-04-29 12:00:00",0
"M00001","2025-04-29 13:00:00",54.51
"M00001","2025-04-29 14:00:00",0
"M00001","2025-04-29 15:00:00",0
"M00001","2025-04-29 16:00:00",11.02
"M00001","2025-04-29 17:00:00",10.45
"M00001","2025-04-29 18:00:00",31.16
"M00001","2025-04-29 19:00:00",27.77
"M00001","2025-04-29 20:00:00",13.89
"M00001","2025-04-29 21:00:00",0
"M00001","2025-04-29 22:00:00",13.93
"M00001","2025-04-29 23:00:00",11.61
"M00001","2025-04-30 00:00:00",0
"M00001","2025-04-30 01:00:00",0
"M00001","2025-04-30 02:00:00",0
"M00001","2025-04-30 03:00:00",0
"M00001","2025-04-30 04:00:00",7.57
"M00001","2025-04-30 05:00:00",0
"M00001","2025-04-30 06:00:00",17.67
"M00001","2025-04-30 07:00:00",60
"M00001","2025-04-30 08:00:00",26.14
"M00001","2025-04-30 09:00:00",18.48
"M00001","2025-04-30 10:00:00",19.24
"M00001","2025-04-30 11:00:00",6.72
"M00001","2025-04-30 12:00:00",6.66
"M00001","2025-04-30 13:00:00",19.17
"M00001","2025-04-30 14:00:00",0
"M00001","2025-04-30 15:00:00",95.6
"M00001","2025-04-30 16:00:00",29.53
"M00001","2025-04-30 17:00:00",16.73
"M00001","2025-04-30 18:00:00",7.52
"M00001","2025-04-30 19:00:00",19.79
"M00001","2025-04-30 20:00:00",0
"M00001","2025-04-30 21:00:00",27.32
"M00001","2025-04-30 22:00:00",0
"M00001","2025-04-30 23:00:00",7.35
"M00001","2025-05-01 00:00:00",3.42
"M00001","2025-05-01 01:00:00",0
"M00001","2025-05-01 02:00:00",0
"M00001","2025-05-01 03:00:00",0
"M00001","2025-05-01 04:00:00",0
"M00001","2025-05-01 05:00:00",5.48
"M00001","2025-05-01 06:00:00",14.08
"M00001","2025-05-01 07:00:00",26.04
"M00001","2025-05-01 08:00:00",11.22
"M00001","2025-05-01 09:00:00",0
"M00001","2025-05-01 10:00:00",0
"M00001","2025-05-01 11:00:00",28.64
"M00001","2025-05-01 12:00:00",0
"M00001","2025-05-01 13:00:00",18.04
"M00001","2025-05-01 14:00:00",8.45
"M00001","2025-05-01 15:00:00",16.94
"M00001","2025-05-01 16:00:00",15.66
"M00001","2025-05-01 17:00:00",15.99
"M00001","2025-05-01 18:00:00",0
"M00001","2025-05-01 19:00:00",21.18
"M00001","2025-05-01 20:00:00",10.25
"M00001","2025-05-01 21:00:00",0
"M00001","2025-05-01 22:00:00",13.02
"M00001","2025-05-01 23:00:00",0
"M00001","2025-05-02 00:00:00",5.33
"M00001","2025-05-02 01:00:00",0
"M00001","2025-05-02 02:00:00",0
"M00001","2025-05-02 03:00:00",0
"M00001","2025-05-02 04:00:00",0
"M00001","2025-05-02 05:00:00",30.88
"M00001","2025-05-02 06:00:00",24.24
"M00001","2025-05-02 07:00:00",22.35
"M00001","2025-05-02 08:00:00",25.97
"M00001","2025-05-02 09:00:00",9.92
"M00001","2025-05-02 10:00:00",7.15
"M00001","2025-05-02 11:00:00",13.78
"M00001","2025-05-02 12:00:00",9.5
"M00001","2025-05-02 13:00:00",26.08
"M00001","2025-05-02 14:00:00",18.75
"M00001","2025-05-02 15:00:00",14.36
"M00001","2025-05-02 16:00:00",15.65
"M00001","2025-05-02 17:00:00",39.52
"M00001","2025-05-02 18:00:00",28.24
"M00001","2025-05-02 19:00:00",32.24
"M00001","2025-05-02 20:00:00",9.44
"M00001","2025-05-02 21:00:00",33.67
"M00001","2025-05-02 22:00:00",0
"M00001","2025-05-02 23:00:00",0
"M00001","2025-05-03 00:00:00",0
"M00001","2025-05-03 01:00:00",9.95
"M00001","2025-05-03 02:00:00",5.75
"M00001","2025-05-03 03:00:00",0
"M00001","2025-05-03 04:00:00",0
"M00001","2025-05-03 05:00:00",0
"M00001","2025-05-03 06:00:00",13.79
"M00001","2025-05-03 07:00:00",69.06
"M00001","2025-05-03 08:00:00",8.73
"M00001","2025-05-03 09:00:00",23.74
"M00001","2025-05-03 10:00:00",17.24
"M00001","2025-05-03 11:00:00",12.08
"M00001","2025-05-03 12:00:00",9.19
"M00001","2025-05-03 13:00:00",21.72
"M00001","2025-05-03 14:00:00",11.15
"M00001","2025-05-03 15:00:00",4.9
"M00001","2025-05-03 16:00:00",17.69
"M00001","2025-05-03 17:00:00",27.34
"M00001","2025-05-03 18:00:00",24.82
"M00001","2025-05-03 19:00:00",27.28
"M00001","2025-05-03 20:00:00",11.76
"M00001","2025-05-03 21:00:00",10.81
"M00001","2025-05-03 22:00:00",8.57
"M00001","2025-05-03 23:00:00",29.18
"M00001","2025-05-04 00:00:00",7.8
"M00001","2025-05-04 01:00:00",0
"M00001","2025-05-04 02:00:00",0
"M00001","2025-05-04 03:00:00",0
"M00001","2025-05-04 04:00:00",0
"M00001","2025-05-04 05:00:00",43.69
"M00001","2025-05-04 06:00:00",27.24
"M00001","2025-05-04 07:00:00",22.98
"M00001","2025-05-04 08:00:00",18.83
"M00001","2025-05-04 09:00:00",48.38
"M00001","2025-05-04 10:00:00",4.7
"M00001","2025-05-04 11:00:00",0
"M00001","2025-05-04 12:00:00",15.57
"M00001","2025-05-04 13:00:00",20.57
"M00001","2025-05-04 14:00:00",8.41
"M00001","2025-05-04 15:00:00",0
"M00001","2025-05-04 16:00:00",45.14
"M00001","2025-05-04 17:00:00",9.05
"M00001","2025-05-04 18:00:00",52.97
"M00001","2025-05-04 19:00:00",11.63
"M00001","2025-05-04 20:00:00",18.93
"M00001","2025-05-04 21:00:00",0
"M00001","2025-05-04 22:00:00",17.27
"M00001","2025-05-04 23:00:00",0
"M00001","2025-05-05 00:00:00",0
"M00001","2025-05-05 01:00:00",0
"M00001","2025-05-05 02:00:00",0
"M00001","2025-05-05 03:00:00",0
"M00001","2025-05-05 04:00:00",0
"M00001","2025-05-05 05:00:00",12.78
"M00001","2025-05-05 06:00:00",0
"M00001","2025-05-05 07:00:00",13.65
"M00001","2025-05-05 08:00:00",10.89
"M00001","2025-05-05 09:00:00",24.18
"M00001","2025-05-05 10:00:00",11.93
"M00001","2025-05-05 11:00:00",0
"M00001","2025-05-05 12:00:00",0
"M00001","2025-05-05 13:00:00",6.79
"M00001","2025-05-05 14:00:00",23.31
"M00001","2025-05-05 15:00:00",15.66
"M00001","2025-05-05 16:00:00",19.56
"M00001","2025-05-05 17:00:00",5.88
"M00001","2025-05-05 18:00:00",35.46
"M00001","2025-05-05 19:00:00",40.17
"M00001","2025-05-05 20:00:00",24.94
"M00001","2025-05-05 21:00:00",33.22
"M00001","2025-05-05 22:00:00",0
"M00001","2025-05-05 23:00:00",5.77
"M00001","2025-05-06 00:00:00",0
"M00001","2025-05-06 01:00:00",0
"M00001","2025-05-06 02:00:00",0
"M00001","2025-05-06 03:00:00",15.82
"M00001","2025-05-06 04:00:00",12.34
"M00001","2025-05-06 05:00:00",17.6
"M00001","2025-05-06 06:00:00",35.43
"M00001","2025-05-06 07:00:00",18.99
"M00001","2025-05-06 08:00:00",27.94
"M00001","2025-05-06 09:00:00",26.84
"M00001","2025-05-06 10:00:00",0
"M00001","2025-05-06 11:00:00",36.71
"M00001","2025-05-06 12:00:00",26.83
"M00001","2025-05-06 13:00:00",0
"M00001","2025-05-06 14:00:00",16.66
"M00001","2025-05-06 15:00:00",17.66
"M00001","2025-05-06 16:00:00",14.63
"M00001","2025-05-06 17:00:00",22.83
"M00001","2025-05-06 18:00:00",0
"M00001","2025-05-06 19:00:00",11.26
"M00001","2025-05-06 20:00:00",10.79
"M00001","2025-05-06 21:00:00",6.39
"M00001","2025-05-06 22:00:00",8.55
"M00001","2025-05-06 23:00:00",0
"M00001","2025-05-07 00:00:00",9.28
"M00001","2025-05-07 01:00:00",7.98
"M00001","2025-05-07 02:00:00",0
"M00001","2025-05-07 03:00:00",0
"M00001","2025-05-07 04:00:00",36.93
"M00001","2025-05-07 05:00:00",24.08
"M00001","2025-05-07 06:00:00",0
"M00001","2025-05-07 07:00:00",55.6
"M00001","2025-05-07 08:00:00",16.44
"M00001","2025-05-07 09:00:00",0
"M00001","2025-05-07 10:00:00",11.85
"M00001","2025-05-07 11:00:00",0
"M00001","2025-05-07 12:00:00",7.02
"M00001","2025-05-07 13:00:00",21.4
"M00001","2025-05-07 14:00:00",8.42
"M00001","2025-05-07 15:00:00",3.87
"M00001","2025-05-07 16:00:00",21.17
"M00001","2025-05-07 17:00:00",0
"M00001","2025-05-07 18:00:00",17.57
"M00001","2025-05-07 19:00:00",88.87
"M00001","2025-05-07 20:00:00",0
"M00001","2025-05-07 21:00:00",17.07
"M00001","2025-05-07 22:00:00",7.73
"M00001","2025-05-07 23:00:00",0
"M00001","2025-05-08 00:00:00",0
"M00001","2025-05-08 01:00:00",24.71
"M00001","2025-05-08 02:00:00",0
"M00001","2025-05-08 03:00:00",6.69
"M00001","2025-05-08 04:00:00",7.43
"M00001","2025-05-08 05:00:00",20.18
"M00001","2025-05-08 06:00:00",15.44
"M00001","2025-05-08 07:00:00",7.06
"M00001","2025-05-08 08:00:00",31.5
"M00001","2025-05-08 09:00:00",12.01
"M00001","2025-05-08 10:00:00",0
"M00001","2025-05-08 11:00:00",14.58
"M00001","2025-05-08 12:00:00",0
"M00001","2025-05-08 13:00:00",0
"M00001","2025-05-08 14:00:00",13.88
"M00001","2025-05-08 15:00:00",0
"M00001","2025-05-08 16:00:00",8.09
"M00001","2025-05-08 17:00:00",7.59
"M00001","2025-05-08 18:00:00",35.89
"M00001","2025-05-08 19:00:00",0
"M00001","2025-05-08 20:00:00",11.96
"M00001","2025-05-08 21:00:00",38.61
"M00001","2025-05-08 22:00:00",16.15
"M00001","2025-05-08 23:00:00",5.76
"M00001","2025-05-09 00:00:00",0
"M00001","2025-05-09 01:00:00",0
"M00001","2025-05-09 02:00:00",0
"M00001","2025-05-09 03:00:00",0
"M00001","2025-05-09 04:00:00",0
"M00001","2025-05-09 05:00:00",0
"M00001","2025-05-09 06:00:00",20.05
"M00001","2025-05-09 07:00:00",65.67
"M00001","2025-05-09 08:00:00",5.6
"M00001","2025-05-09 09:00:00",12.23
"M00001","2025-05-09 10:00:00",10.21
"M00001","2025-05-09 11:00:00",12.79
"M00001","2025-05-09 12:00:00",0
"M00001","2025-05-09 13:00:00",30.52
"M00001","2025-05-09 14:00:00",12.62
"M00001","2025-05-09 15:00:00",0
"M00001","2025-05-09 16:00:00",14.75
"M00001","2025-05-09 17:00:00",12.19
"M00001","2025-05-09 18:00:00",8.34
"M00001","2025-05-09 19:00:00",8.68
"M00001","2025-05-09 20:00:00",23.48
"M00001","2025-05-09 21:00:00",6.34
"M00001","2025-05-09 22:00:00",9.56
"M00001","2025-05-09 23:00:00",11.91
"M00001","2025-05-10 00:00:00",0
"M00001","2025-05-10 01:00:00",0
"M00001","2025-05-10 02:00:00",0
"M00001","2025-05-10 03:00:00",0
"M00001","2025-05-10 04:00:00",0
"M00001","2025-05-10 05:00:00",15.52
"M00001","2025-05-10 06:00:00",35.96
"M00001","2025-05-10 07:00:00",41.67
"M00001","2025-05-10 08:00:00",24.25
"M00001","2025-05-10 09:00:00",0
"M00001","2025-05-10 10:00:00",20.38
"M00001","2025-05-10 11:00:00",8.96
"M00001","2025-05-10 12:00:00",9.03
"M00001","2025-05-10 13:00:00",25.26
"M00001","2025-05-10 14:00:00",11.5
"M00001","2025-05-10 15:00:00",18.05
"M00001","2025-05-10 16:00:00",27.27
"M00001","2025-05-10 17:00:00",14.7
"M00001","2025-05-10 18:00:00",37.78
"M00001","2025-05-10 19:00:00",35.07
"M00001","2025-05-10 20:00:00",26.48
"M00001","2025-05-10 21:00:00",30.19
"M00001","2025-05-10 22:00:00",11.75
"M00001","2025-05-10 23:00:00",0
"M00001","2025-05-11 00:00:00",0
"M00001","2025-05-11 01:00:00",0
"M00001","2025-05-11 02:00:00",7.25
"M00001","2025-05-11 03:00:00",0
"M00001","2025-05-11 04:00:00",9.53
"M00001","2025-05-11 05:00:00",0
"M00001","2025-05-11 06:00:00",17.51
"M00001","2025-05-11 07:00:00",44.02
"M00001","2025-05-11 08:00:00",31.01
"M00001","2025-05-11 09:00:00",0
"M00001","2025-05-11 10:00:00",29.25
"M00001","2025-05-11 11:00:00",0
"M00001","2025-05-11 12:00:00",9.46
"M00001","2025-05-11 13:00:00",9.85
"M00001","2025-05-11 14:00:00",24.69
"M00001","2025-05-11 15:00:00",0
"M00001","2025-05-11 16:00:00",16.13
"M00001","2025-05-11 17:00:00",29.99
"M00001","2025-05-11 18:00:00",35.51
"M00001","2025-05-11 19:00:00",13.25
"M00001","2025-05-11 20:00:00",10.67
"M00001","2025-05-11 21:00:00",25.21
"M00001","2025-05-11 22:00:00",0
"M00001","2025-05-11 23:00:00",6.07
"M00001","2025-05-12 00:00:00",11.29
"M00001","2025-05-12 01:00:00",0
"M00001","2025-05-12 02:00:00",7.77
"M00001","2025-05-12 03:00:00",0
"M00001","2025-05-12 04:00:00",0
"M00001","2025-05-12 05:00:00",9.45
"M00001","2025-05-12 06:00:00",10.49
"M00001","2025-05-12 07:00:00",18.79
"M00001","2025-05-12 08:00:00",30.87
"M00001","2025-05-12 09:00:00",3.88
"M00001","2025-05-12 10:00:00",28.68
"M00001","2025-05-12 11:00:00",30.31
"M00001","2025-05-12 12:00:00",7.65
"M00001","2025-05-12 13:00:00",5.27
"M00001","2025-05-12 14:00:00",0
"M00001","2025-05-12 15:00:00",13.91
"M00001","2025-05-12 16:00:00",105.94
"M00001","2025-05-12 17:00:00",28.28
"M00001","2025-05-12 18:00:00",31.94
"M00001","2025-05-12 19:00:00",18.15
"M00001","2025-05-12 20:00:00",14.77
"M00001","2025-05-12 21:00:00",0
"M00001","2025-05-12 22:00:00",10.1
"M00001","2025-05-12 23:00:00",0
"M00001","2025-05-13 00:00:00",12.21
"M00001","2025-05-13 01:00:00",0
"M00001","2025-05-13 02:00:00",0
"M00001","2025-05-13 03:00:00",0
"M00001","2025-05-13 04:00:00",8.37
"M00001","2025-05-13 05:00:00",6.82
"M00001","2025-05-13 06:00:00",22.92
"M00001","2025-05-13 07:00:00",13
"M00001","2025-05-13 08:00:00",23.6
"M00001","2025-05-13 09:00:00",25.89
"M00001","2025-05-13 10:00:00",0
"M00001","2025-05-13 11:00:00",5.07
"M00001","2025-05-13 12:00:00",20.48
"M00001","2025-05-13 13:00:00",17.85
"M00001","2025-05-13 14:00:00",16.1
"M00001","2025-05-13 15:00:00",17.82
"M00001","2025-05-13 16:00:00",20.92
"M00001","2025-05-13 17:00:00",0
"M00001","2025-05-13 18:00:00",56.1
"M00001","2025-05-13 19:00:00",5.52
"M00001","2025-05-13 20:00:00",65.65
"M00001","2025-05-13 21:00:00",0
"M00001","2025-05-13 22:00:00",14.29
"M00001","2025-05-13 23:00:00",0
"M00001","2025-05-14 00:00:00",0
"M00001","2025-05-14 01:00:00",15.32
"M00001","2025-05-14 02:00:00",0
"M00001","2025-05-14 03:00:00",0
"M00001","2025-05-14 04:00:00",0
"M00001","2025-05-14 05:00:00",0
"M00001","2025-05-14 06:00:00",63.14
"M00001","2025-05-14 07:00:00",38.18
"M00001","2025-05-14 08:00:00",0
"M00001","2025-05-14 09:00:00",9.07
"M00001","2025-05-14 10:00:00",20.34
"M00001","2025-05-14 11:00:00",19.62
"M00001","2025-05-14 12:00:00",23.7
"M00001","2025-05-14 13:00:00",9.07
"M00001","2025-05-14 14:00:00",8.87
"M00001","2025-05-14 15:00:00",0
"M00001","2025-05-14 16:00:00",0
"M00001","2025-05-14 17:00:00",31.91
"M00001","2025-05-14 18:00:00",37.45
"M00001","2025-05-14 19:00:00",35.95
"M00001","2025-05-14 20:00:00",22.2
"M00001","2025-05-14 21:00:00",9.31
"M00001","2025-05-14 22:00:00",33.82
"M00001","2025-05-14 23:00:00",0
"M00001","2025-05-15 00:00:00",10.08
"M00001","2025-05-15 01:00:00",0
"M00001","2025-05-15 02:00:00",11.72
"M00001","2025-05-15 03:00:00",8.84
"M00001","2025-05-15 04:00:00",0
"M00001","2025-05-15 05:00:00",28.56
"M00001","2025-05-15 06:00:00",11.81
"M00001","2025-05-15 07:00:00",16.31
"M00001","2025-05-15 08:00:00",25.43
"M00001","2025-05-15 09:00:00",11.89
"M00001","2025-05-15 10:00:00",14.4
"M00001","2025-05-15 11:00:00",17.75
"M00001","2025-05-15 12:00:00",3.42
"M00001","2025-05-15 13:00:00",35.73
"M00001","2025-05-15 14:00:00",22.03
"M00001","2025-05-15 15:00:00",18.27
"M00001","2025-05-15 16:00:00",9.92
"M00001","2025-05-15 17:00:00",73.58
"M00001","2025-05-15 18:00:00",4.83
"M00001","2025-05-15 19:00:00",24.3
"M00001","2025-05-15 20:00:00",19.85
"M00001","2025-05-15 21:00:00",24.22
"M00001","2025-05-15 22:00:00",15.39
"M00001","2025-05-15 23:00:00",5.62
"M00001","2025-05-16 00:00:00",4.65
"M00001","2025-05-16 01:00:00",0
"M00001","2025-05-16 02:00:00",0
"M00001","2025-05-16 03:00:00",17.38
"M00001","2025-05-16 04:00:00",0
"M00001","2025-05-16 05:00:00",25.15
"M00001","2025-05-16 06:00:00",4.71
"M00001","2025-05-16 07:00:00",36.77
"M00001","2025-05-16 08:00:00",22.2
"M00001","2025-05-16 09:00:00",16.24
"M00001","2025-05-16 10:00:00",13.81
"M00001","2025-05-16 11:00:00",65.45
"M00001","2025-05-16 12:00:00",23.97
"M00001","2025-05-16 13:00:00",11.93
"M00001","2025-05-16 14:00:00",20.47
"M00001","2025-05-16 15:00:00",19.65
"M00001","2025-05-16 16:00:00",9.34
"M00001","2025-05-16 17:00:00",34.74
"M00001","2025-05-16 18:00:00",25.84
"M00001","2025-05-16 19:00:00",36.09
"M00001","2025-05-16 20:00:00",0
"M00001","2025-05-16 21:00:00",7.61
"M00001","2025-05-16 22:00:00",9.17
"M00001","2025-05-16 23:00:00",7.05
"M00001","2025-05-17 00:00:00",4.57
"M00001","2025-05-17 01:00:00",0
"M00001","2025-05-17 02:00:00",0
"M00001","2025-05-17 03:00:00",0
"M00001","2025-05-17 04:00:00",0
"M00001","2025-05-17 05:00:00",0
"M00001","2025-05-17 06:00:00",9.42
"M00001","2025-05-17 07:00:00",51.58
"M00001","2025-05-17 08:00:00",8.08
"M00001","2025-05-17 09:00:00",0
"M00001","2025-05-17 10:00:00",62.43
"M00001","2025-05-17 11:00:00",18.92
"M00001","2025-05-17 12:00:00",26.62
"M00001","2025-05-17 13:00:00",10.6
"M00001","2025-05-17 14:00:00",0
"M00001","2025-05-17 15:00:00",29.89
"M00001","2025-05-17 16:00:00",21.16
"M00001","2025-05-17 17:00:00",36.45
"M00001","2025-05-17 18:00:00",0
"M00001","2025-05-17 19:00:00",21.84
"M00001","2025-05-17 20:00:00",16.22
"M00001","2025-05-17 21:00:00",7.86
"M00001","2025-05-17 22:00:00",24.56
"M00001","2025-05-17 23:00:00",0
"M00001","2025-05-18 00:00:00",0
"M00001","2025-05-18 01:00:00",0
"M00001","2025-05-18 02:00:00",11.85
"M00001","2025-05-18 03:00:00",8.14
"M00001","2025-05-18 04:00:00",17.22
"M00001","2025-05-18 05:00:00",17.15
"M00001","2025-05-18 06:00:00",8.47
"M00001","2025-05-18 07:00:00",52.08
"M00001","2025-05-18 08:00:00",9.5
"M00001","2025-05-18 09:00:00",19.77
"M00001","2025-05-18 10:00:00",8.51
"M00001","2025-05-18 11:00:00",56.65
"M00001","2025-05-18 12:00:00",20.23
"M00001","2025-05-18 13:00:00",8.48
"M00001","2025-05-18 14:00:00",28.92
"M00001","2025-05-18 15:00:00",7.75
"M00001","2025-05-18 16:00:00",30.83
"M00001","2025-05-18 17:00:00",6.96
"M00001","2025-05-18 18:00:00",66.51
"M00001","2025-05-18 19:00:00",51.82
"M00001","2025-05-18 20:00:00",89.17
"M00001","2025-05-18 21:00:00",15.37
"M00001","2025-05-18 22:00:00",16.54
"M00001","2025-05-18 23:00:00",11.82
"M00001","2025-05-19 00:00:00",0
"M00001","2025-05-19 01:00:00",0
"M00001","2025-05-19 02:00:00",0
"M00001","2025-05-19 03:00:00",10.62
"M00001","2025-05-19 04:00:00",0
"M00001","2025-05-19 05:00:00",22.28
"M00001","2025-05-19 06:00:00",21.57
"M00001","2025-05-19 07:00:00",17.03
"M00001","2025-05-19 08:00:00",68.99
"M00001","2025-05-19 09:00:00",8.28
"M00001","2025-05-19 10:00:00",33.9
"M00001","2025-05-19 11:00:00",20.26
"M00001","2025-05-19 12:00:00",0
"M00001","2025-05-19 13:00:00",11.08
"M00001","2025-05-19 14:00:00",0
"M00001","2025-05-19 15:00:00",11.22
"M00001","2025-05-19 16:00:00",22.46
"M00001","2025-05-19 17:00:00",26.87
"M00001","2025-05-19 18:00:00",10.65
"M00001","2025-05-19 19:00:00",22.41
"M00001","2025-05-19 20:00:00",0
"M00001","2025-05-19 21:00:00",0
"M00001","2025-05-19 22:00:00",14.88
"M00001","2025-05-19 23:00:00",0
"M00001","2025-05-20 00:00:00",17.17
"M00001","2025-05-20 01:00:00",0
"M00001","2025-05-20 02:00:00",3.06
"M00001","2025-05-20 03:00:00",0
"M00001","2025-05-20 04:00:00",7.22
"M00001","2025-05-20 05:00:00",12.9
"M00001","2025-05-20 06:00:00",34.89
"M00001","2025-05-20 07:00:00",39.88
"M00001","2025-05-20 08:00:00",42.17
"M00001","2025-05-20 09:00:00",6.98
"M00001","2025-05-20 10:00:00",10.34
"M00001","2025-05-20 11:00:00",22.38
"M00001","2025-05-20 12:00:00",0
"M00001","2025-05-20 13:00:00",0
"M00001","2025-05-20 14:00:00",33.28
"M00001","2025-05-20 15:00:00",5.94
"M00001","2025-05-20 16:00:00",7.01
"M00001","2025-05-20 17:00:00",16.9
"M00001","2025-05-20 18:00:00",64.49
"M00001","2025-05-20 19:00:00",8.31
"M00001","2025-05-20 20:00:00",3.98
"M00001","2025-05-20 21:00:00",8.28
"M00001","2025-05-20 22:00:00",0
"M00001","2025-05-20 23:00:00",0
"M00001","2025-05-21 00:00:00",4.4
"M00001","2025-05-21 01:00:00",0
"M00001","2025-05-21 02:00:00",0
"M00001","2025-05-21 03:00:00",0
"M00001","2025-05-21 04:00:00",18.28
"M00001","2025-05-21 05:00:00",10.03
"M00001","2025-05-21 06:00:00",28.16
"M00001","2025-05-21 07:00:00",46.48
"M00001","2025-05-21 08:00:00",45.79
"M00001","2025-05-21 09:00:00",34.22
"M00001","2025-05-21 10:00:00",13.31
"M00001","2025-05-21 11:00:00",0
"M00001","2025-05-21 12:00:00",10.97
"M00001","2025-05-21 13:00:00",9.36
"M00001","2025-05-21 14:00:00",5.72
"M00001","2025-05-21 15:00:00",7.89
"M00001","2025-05-21 16:00:00",18
"M00001","2025-05-21 17:00:00",26.96
"M00001","2025-05-21 18:00:00",31.96
"M00001","2025-05-21 19:00:00",35.49
"M00001","2025-05-21 20:00:00",45.94
"M00001","2025-05-21 21:00:00",44.25
"M00001","2025-05-21 22:00:00",0
"M00001","2025-05-21 23:00:00",10.55
"M00001","2025-05-22 00:00:00",20.14
"M00001","2025-05-22 01:00:00",0
"M00001","2025-05-22 02:00:00",0
"M00001","2025-05-22 03:00:00",0
"M00001","2025-05-22 04:00:00",0
"M00001","2025-05-22 05:00:00",26.2
"M00001","2025-05-22 06:00:00",113.96
"M00001","2025-05-22 07:00:00",47.94
"M00001","2025-05-22 08:00:00",23.78
"M00001","2025-05-22 09:00:00",36.1
"M00001","2025-05-22 10:00:00",16.58
"M00001","2025-05-22 11:00:00",20.38
"M00001","2025-05-22 12:00:00",14.04
"M00001","2025-05-22 13:00:00",23.01
"M00001","2025-05-22 14:00:00",0
"M00001","2025-05-22 15:00:00",6.24
"M00001","2025-05-22 16:00:00",9.33
"M00001","2025-05-22 17:00:00",10.13
"M00001","2025-05-22 18:00:00",34.41
"M00001","2025-05-22 19:00:00",37.85
"M00001","2025-05-22 20:00:00",0
"M00001","2025-05-22 21:00:00",20.92
"M00001","2025-05-22 22:00:00",0
"M00001","2025-05-22 23:00:00",4.14
"M00001","2025-05-23 00:00:00",9.65
"M00001","2025-05-23 01:00:00",7.06
"M00001","2025-05-23 02:00:00",0
"M00001","2025-05-23 03:00:00",0
"M00001","2025-05-23 04:00:00",0
"M00001","2025-05-23 05:00:00",0
"M00001","2025-05-23 06:00:00",27.3
"M00001","2025-05-23 07:00:00",64.95
"M00001","2025-05-23 08:00:00",16.68
"M00001","2025-05-23 09:00:00",16.58
"M00001","2025-05-23 10:00:00",21.47
"M00001","2025-05-23 11:00:00",26.89
"M00001","2025-05-23 12:00:00",0
"M00001","2025-05-23 13:00:00",7.08
"M00001","2025-05-23 14:00:00",0
"M00001","2025-05-23 15:00:00",4.83
"M00001","2025-05-23 16:00:00",0
"M00001","2025-05-23 17:00:00",9.56
"M00001","2025-05-23 18:00:00",27.39
"M00001","2025-05-23 19:00:00",9.13
"M00001","2025-05-23 20:00:00",20.07
"M00001","2025-05-23 21:00:00",0
